index,dx,dy,dz,Bx,By,Bz,Bmod,
1152.0,0.0,0.0,10.0,428.53000000000003,23.540000000000003,10.99,429.3167508961187,
1153.0,0.0,0.0,10.0,428.81,23.43,10.99,429.59022463273067,
1154.0,0.0,0.0,10.0,429.12,23.32,10.83,429.8896203678335,
1155.0,0.0,0.0,10.0,429.46,23.13,10.72,430.21600028357847,
1156.0,10.0,0.0,-100.0,428.46000000000004,23.28,11.53,429.24686475267356,
1157.0,0.0,0.0,10.0,428.26000000000005,23.43,11.5,429.0545915148794,
1158.0,0.0,0.0,10.0,428.14,23.540000000000003,11.540000000000001,428.94191075249336,
1159.0,0.0,0.0,10.0,428.11,23.58,11.540000000000001,428.9141640235258,
1160.0,0.0,0.0,10.0,428.14,23.66,11.379999999999999,428.94423833407535,
1161.0,0.0,0.0,10.0,428.21999999999997,23.69,11.43,429.0270730385205,
1162.0,0.0,0.0,10.0,428.40999999999997,23.62,11.31,429.20967906141163,
1163.0,0.0,0.0,10.0,428.61,23.43,11.34,429.3996886351922,
1164.0,0.0,0.0,10.0,428.84,23.349999999999998,11.42,429.6270295267745,
1165.0,0.0,0.0,10.0,429.10999999999996,23.240000000000002,11.379999999999999,429.88951382884414,
1166.0,0.0,0.0,10.0,429.62,22.94,11.379999999999999,430.38249546188564,
1167.0,10.0,0.0,-100.0,428.40999999999997,23.2,11.030000000000001,429.1794834332135,
1168.0,0.0,0.0,10.0,428.18,23.39,11.19,428.9643581930788,
1169.0,0.0,0.0,10.0,428.1,23.5,11.27,428.8926123168829,
1170.0,0.0,0.0,10.0,428.1,23.58,11.31,428.89805606927155,
1171.0,0.0,0.0,10.0,428.14,23.62,11.23,428.93808049647447,
1172.0,0.0,0.0,10.0,428.21,23.69,11.27,429.01285889819195,
1173.0,0.0,0.0,10.0,428.28999999999996,23.62,11.32,429.09016639862534,
1174.0,0.0,0.0,10.0,428.49,23.470000000000002,11.27,429.28025100160386,
1175.0,0.0,0.0,10.0,428.68,23.349999999999998,11.51,429.4697253590758,
1176.0,0.0,0.0,10.0,428.95000000000005,23.16,11.55,429.7300205943262,
1177.0,0.0,0.0,10.0,429.5,22.86,11.94,430.2736259637581,
1178.0,10.0,0.0,-100.0,428.09,22.94,10.41,428.8305723709539,
1179.0,0.0,0.0,10.0,428.05999999999995,23.13,10.839999999999998,428.82148511939084,
1180.0,0.0,0.0,10.0,428.05,23.39,11.12,428.8327751000383,
1181.0,0.0,0.0,10.0,428.05,23.43,11.2,428.83704061099945,
1182.0,0.0,0.0,10.0,428.09,23.58,11.12,428.8831063355142,
1183.0,0.0,0.0,10.0,428.17,23.62,11.16,428.96619785246486,
1184.0,0.0,0.0,10.0,428.28,23.66,11.16,429.0781975351346,
1185.0,0.0,0.0,10.0,428.36,23.62,11.24,429.1579331668005,
1186.0,0.0,0.0,10.0,428.47999999999996,23.62,11.47,429.2837938939694,
1187.0,0.0,0.0,10.0,428.54999999999995,23.5,11.64,429.35165319350983,
