index,dx,dy,dz,Bx,By,Bz,Bmod,
1071.0,0.0,0.0,10.0,427570.0,21230.000000000004,8790.0,428186.9707265741,
1072.0,0.0,0.0,10.0,427490.0,21380.0,9020.0,428119.3348822265,
1073.0,0.0,0.0,10.0,427490.0,21420.0,9220.0,428125.5947733095,
1074.0,0.0,0.0,10.0,427450.0,21610.0,9300.0,428096.9336493781,
1075.0,0.0,0.0,10.0,427490.0,21610.0,9370.0,428138.3994691436,
1076.0,0.0,0.0,10.0,427490.0,21830.0,9570.0,428153.9838656181,
1077.0,0.0,0.0,10.0,427570.0,21990.0,9850.0,428248.3946262963,
1078.0,0.0,0.0,10.0,427690.0,22100.0,10500.0,428389.3043716194,
1079.0,10.0,0.0,-100.0,427090.00000000006,20200.0,7380.0,427631.11731958896,
1080.0,0.0,0.0,10.0,427299.99999999994,20430.0,8000.0,427862.9160139962,
1081.0,0.0,0.0,10.0,427370.0,20770.0,8550.0,427959.82556777453,
1082.0,0.0,0.0,10.0,427410.0,20890.0,8670.0,428008.0245743063,
1083.0,0.0,0.0,10.0,427370.0,21000.0,8790.0,427975.9117053202,
1084.0,0.0,0.0,10.0,427290.0,21080.0,9030.0,427904.9560358001,
1085.0,0.0,0.0,10.0,427290.0,21230.000000000004,9020.0,427912.16084612504,
1086.0,0.0,0.0,10.0,427299.99999999994,21420.0,9100.0,427933.30835540243,
1087.0,0.0,0.0,10.0,427290.0,21720.0,9220.0,427941.0133417922,
1088.0,0.0,0.0,10.0,427180.00000000006,21870.0,9340.0,427841.42494620604,
1089.0,0.0,0.0,10.0,426900.0,22210.0,10009.999999999998,427594.54416538106,
1090.0,-100.0,10.0,-100.0,426680.0,20210.0,8510.0,427243.123525704,
1091.0,0.0,0.0,10.0,427760.00000000006,21190.000000000004,9220.0,428383.7556443989,
1092.0,0.0,0.0,10.0,428030.0,21990.0,10200.0,428715.8511181969,
1093.0,0.0,0.0,10.0,427990.0,22100.0,10590.0,428691.02883078856,
1094.0,0.0,0.0,10.0,427909.99999999994,22330.0,10870.0,428630.0898210483,
1095.0,0.0,0.0,10.0,427920.0,22330.0,11060.000000000002,428644.9333656004,
1096.0,0.0,0.0,10.0,427990.0,22400.000000000004,11230.0,428722.886023128,
1097.0,0.0,0.0,10.0,428070.0,22480.000000000004,11620.0,428817.3267254951,
1098.0,0.0,0.0,10.0,427920.0,22820.0,12160.0,428700.52997401345,
1099.0,0.0,0.0,10.0,427220.0,23510.0,12870.0,428059.90865765506,
1100.0,0.0,0.0,10.0,425190.0,24610.0,13460.0,426114.25674342323,
1101.0,10.0,0.0,-100.0,426790.0,20590.0,10940.0,427426.40980641334,
1102.0,0.0,0.0,10.0,427420.0,21150.000000000004,10510.0,428072.0021211385,
1103.0,0.0,0.0,10.0,427720.0,21870.0,10750.0,428413.6526769426,
1104.0,0.0,0.0,10.0,427800.0,22060.0,10790.0,428504.2680067493,
1105.0,0.0,0.0,10.0,427760.00000000006,22360.000000000004,10910.0,428482.92299693817,
1106.0,0.0,0.0,10.0,427830.0,22440.000000000004,11030.0,428560.05810154544,
1107.0,0.0,0.0,10.0,427830.0,22590.0,11030.0,428567.93848817016,
1108.0,0.0,0.0,10.0,427840.0,22740.0,11150.0,428588.95891051606,
1109.0,0.0,0.0,10.0,427680.0,23010.0,11220.000000000002,428445.4818293688,
1110.0,0.0,0.0,10.0,427180.00000000006,23360.0,11070.0,427961.43155662995,
1111.0,0.0,0.0,10.0,426250.0,23929.999999999996,10390.0,427047.60800173087,
1112.0,10.0,0.0,-100.0,427720.0,21530.0,11770.0,428423.239565736,
1113.0,0.0,0.0,10.0,427760.00000000006,21720.0,11100.000000000002,428454.88210545585,
1114.0,0.0,0.0,10.0,427800.0,22170.0,11070.0,428517.0869405326,
1115.0,0.0,0.0,10.0,427750.0,22330.0,10910.0,428471.3753566275,
1116.0,0.0,0.0,10.0,427760.00000000006,22550.0,10910.0,428492.879987521,
1117.0,0.0,0.0,10.0,427720.0,22670.0,10950.0,428460.3013115684,
1118.0,0.0,0.0,10.0,427720.0,22820.0,10830.0,428465.21410728316,
1119.0,0.0,0.0,10.0,427760.00000000006,22930.0,10750.0,428509.00223915954,
1120.0,0.0,0.0,10.0,427720.0,23080.0,10630.0,428474.1318912963,
1121.0,0.0,0.0,10.0,427680.0,23240.0,10240.0,428433.3525765705,
1122.0,0.0,0.0,10.0,427760.00000000006,23240.0,9420.0,428494.40089690796,
1123.0,10.0,0.0,-100.0,428459.99999999994,22360.000000000004,11500.0,429197.1472412182,
1124.0,0.0,0.0,10.0,428150.0,22330.0,10950.0,428871.72196357267,
1125.0,0.0,0.0,10.0,427950.0,22480.000000000004,10870.0,428677.8625028356,
1126.0,0.0,0.0,10.0,427830.0,22440.000000000004,10640.0,428550.1978765148,
1127.0,0.0,0.0,10.0,427760.00000000006,22590.0,10710.0,428489.94130551076,
1128.0,0.0,0.0,10.0,427750.0,22670.0,10680.0,428483.43468563637,
1129.0,0.0,0.0,10.0,427800.0,22820.0,10560.0,428538.3366747951,
1130.0,0.0,0.0,10.0,427840.0,22780.0,10440.0,428573.19981538743,
1131.0,0.0,0.0,10.0,427990.0,22930.0,10240.0,428726.1160694552,
1132.0,0.0,0.0,10.0,428230.0,22970.0,10009.999999999998,428962.41548648523,
1133.0,0.0,0.0,10.0,428730.0,22740.0,9530.0,429438.4023349565,
1134.0,10.0,0.0,-100.0,428920.00000000006,22510.0,10490.0,429638.3439591956,
1135.0,0.0,0.0,10.0,428420.0,22440.000000000004,10250.0,429129.71523771225,
1136.0,0.0,0.0,10.0,428100.0,22590.0,10370.0,428821.00578213285,
1137.0,0.0,0.0,10.0,427909.99999999994,22670.0,10280.0,428633.3811079113,
1138.0,0.0,0.0,10.0,427830.0,22860.0,10290.0,428563.84891868796,
1139.0,0.0,0.0,10.0,427800.0,22860.0,10320.0,428534.621705178,
1140.0,0.0,0.0,10.0,427840.0,22930.0,10169.999999999998,428574.7069065089,
1141.0,0.0,0.0,10.0,427960.0,23010.0,10240.0,428700.45404687873,
1142.0,0.0,0.0,10.0,428070.0,23050.0,10200.0,428811.4590353201,
1143.0,0.0,0.0,10.0,428380.0,23010.0,10089.999999999998,429116.1761108523,
1144.0,0.0,0.0,10.0,428960.0,22890.0,10129.999999999998,429689.71432883985,
1145.0,10.0,0.0,-100.0,428920.00000000006,22670.0,9500.0,429623.72525269137,
1146.0,0.0,0.0,10.0,428489.99999999994,22670.0,9580.0,429196.2085107462,
1147.0,0.0,0.0,10.0,428140.0,22820.0,9820.0,428860.1688196282,
1148.0,0.0,0.0,10.0,427909.99999999994,22670.0,9810.0,428622.3665419246,
1149.0,0.0,0.0,10.0,427830.0,22860.0,9810.0,428552.5925717869,
1150.0,0.0,0.0,10.0,427750.0,22700.0,9860.0,428465.3686122135,
1151.0,0.0,0.0,10.0,427790.00000000006,22780.0,9820.0,428508.6287345916,
1152.0,0.0,0.0,10.0,427870.0,22890.0,9930.0,428596.8897460643,
1153.0,0.0,0.0,10.0,428060.0,22930.0,9980.0,428789.865668488,
1154.0,0.0,0.0,10.0,428340.00000000006,22930.0,10009.999999999998,429070.0882140353,
1155.0,0.0,0.0,10.0,428760.0,22930.0,10250.0,429495.03489563183,
1156.0,10.0,0.0,-100.0,428800.0,22360.000000000004,8760.0,429471.9399448583,
1157.0,0.0,0.0,10.0,428450.0,22400.000000000004,8880.0,429127.04051364557,
1158.0,0.0,0.0,10.0,428100.0,22510.0,9350.0,428793.3448643997,
1159.0,0.0,0.0,10.0,427870.0,22480.000000000004,9270.0,428560.4043772593,
1160.0,0.0,0.0,10.0,427710.0,22630.0,9400.0,428411.39223881526,
1161.0,0.0,0.0,10.0,427670.00000000006,22670.0,9630.0,428378.6814256751,
1162.0,0.0,0.0,10.0,427710.0,22700.0,9550.0,428418.41300298943,
1163.0,0.0,0.0,10.0,427830.0,22820.0,9700.0,428547.9568263043,
1164.0,0.0,0.0,10.0,427980.0,22850.0,9860.0,428702.9536870489,
1165.0,0.0,0.0,10.0,428250.0,22940.0,9980.0,428980.0770432119,
1166.0,0.0,0.0,10.0,428560.0,22940.0,10180.0,429294.24594326905,
1167.0,10.0,0.0,-100.0,428800.0,22020.0,8179.999999999999,429442.93311218894,
1168.0,0.0,0.0,10.0,428370.00000000006,22140.0,8330.0,429022.63972895424,
1169.0,0.0,0.0,10.0,428020.0,22290.0,8840.0,428691.1593443466,
1170.0,0.0,0.0,10.0,427830.0,22250.0,8960.0,428501.8704743306,
1171.0,0.0,0.0,10.0,427670.00000000006,22360.000000000004,9110.0,428351.01330567675,
1172.0,0.0,0.0,10.0,427640.0,22510.0,9390.0,428334.9644845725,
1173.0,0.0,0.0,10.0,427600.0,22550.0,9390.0,428297.133541657,
1174.0,0.0,0.0,10.0,427710.0,22590.0,9590.0,428413.49220116774,
1175.0,0.0,0.0,10.0,427830.0,22700.0,9780.0,428543.40188597003,
1176.0,0.0,0.0,10.0,428060.0,22780.0,9940.0,428780.9412742129,
1177.0,0.0,0.0,10.0,428450.0,22820.0,10209.999999999998,429178.7494739226,
1178.0,10.0,0.0,-100.0,428650.0,21720.0,7390.0,429263.5472527338,
1179.0,0.0,0.0,10.0,428170.0,21760.0,7790.0,428793.3425322739,
1180.0,0.0,0.0,10.0,427790.00000000006,21950.0,8370.0,428434.5265031753,
1181.0,0.0,0.0,10.0,427600.0,21870.0,8600.0,428245.27656472754,
1182.0,0.0,0.0,10.0,427490.0,22060.0,8830.0,428149.8716571103,
1183.0,0.0,0.0,10.0,427440.0,22170.0,9110.0,428111.4978600785,
1184.0,0.0,0.0,10.0,427440.0,22330.0,9190.0,428121.52316836396,
1185.0,0.0,0.0,10.0,427520.0,22360.000000000004,9430.0,428208.1793940886,
1186.0,0.0,0.0,10.0,427590.0,22400.000000000004,9590.0,428283.70994003495,
1187.0,0.0,0.0,10.0,427830.0,22519.999999999996,9860.0,428535.73818294314,
1188.0,0.0,0.0,10.0,428230.0,22590.0,10320.0,428949.5814195417,
1189.0,10.0,0.0,-100.0,428110.0,20930.0,6360.0,428668.50432472874,
1190.0,0.0,0.0,10.0,427720.0,21000.0,7150.0,428294.8994559706,
1191.0,0.0,0.0,10.0,427530.0,21420.0,7880.0,428138.7762163105,
1192.0,0.0,0.0,10.0,427400.0,21340.0,8210.0,428011.167728133,
1193.0,0.0,0.0,10.0,427340.0,21650.0,8510.0,427972.6839413936,
1194.0,0.0,0.0,10.0,427290.0,21680.0,8750.0,427929.1167938915,
1195.0,0.0,0.0,10.0,427290.0,21910.0,8830.0,427942.4740546327,
1196.0,0.0,0.0,10.0,427299.99999999994,21990.0,9020.0,427960.5244645818,
1197.0,0.0,0.0,10.0,427299.99999999994,22290.0,9260.0,427981.1697960553,
1198.0,0.0,0.0,10.0,427340.0,22519.999999999996,9650.0,428041.7602290692,
1199.0,0.0,0.0,10.0,427560.0,22630.0,10440.0,428285.72717287694,
1200.0,10.0,0.0,-100.0,426900.0,19860.0,6080.0,427404.9555164282,
1201.0,0.0,0.0,10.0,427070.0,20210.0,7210.0,427608.71494860813,
1202.0,0.0,0.0,10.0,427180.00000000006,20660.0,8000.0,427754.12096203124,
1203.0,0.0,0.0,10.0,427220.0,20960.0,8189.999999999999,427812.2556683013,
1204.0,0.0,0.0,10.0,427140.0,21230.000000000004,8390.0,427749.55826978944,
1205.0,0.0,0.0,10.0,427150.00000000006,21340.0,8580.0,427768.78626192454,
1206.0,0.0,0.0,10.0,427150.00000000006,21530.0,8550.0,427777.70617459726,
1207.0,0.0,0.0,10.0,427110.0,21760.0,8660.0,427751.6163616451,
1208.0,0.0,0.0,10.0,426990.0,22180.0,8820.0,427656.6436991246,
1209.0,0.0,0.0,10.0,426830.0,22480.000000000004,9130.0,427519.07115355687,
1210.0,0.0,0.0,10.0,426520.0,22900.0,10040.0,427252.2931477372,
1211.0,-100.0,10.0,-100.0,425280.0,18720.0,8780.0,425782.34486648225,
1212.0,0.0,0.0,10.0,426840.0,20240.0,9010.0,427414.58012098743,
1213.0,0.0,0.0,10.0,427470.0,21500.0,9870.0,428124.1266268464,
1214.0,0.0,0.0,10.0,427690.0,22020.0,10350.0,428381.5343826109,
1215.0,0.0,0.0,10.0,427730.00000000006,22480.000000000004,10820.0,428456.9706516631,
1216.0,0.0,0.0,10.0,427780.0,22630.0,11160.000000000002,428523.5009891523,
1217.0,0.0,0.0,10.0,427770.0,22970.0,11439.999999999998,428538.9916915379,
1218.0,0.0,0.0,10.0,427700.00000000006,23390.0,11910.0,428504.6443155547,
1219.0,0.0,0.0,10.0,427190.0,24040.0,12460.0,428047.274608775,
1220.0,0.0,0.0,10.0,426019.99999999994,25059.999999999996,12860.0,426950.1418198616,
1221.0,0.0,0.0,10.0,423380.0,26770.0,12700.0,424415.53611996816,
1222.0,10.0,0.0,-100.0,426210.0,19900.0,11920.0,426840.79057653336,
